"","couple","bande","mod","date","annee","ini","restant","paras","pred","Tx_pred","Tx_para","session","code2","code3","code2_session"
"1490","7","BF","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","7BF05m","7BF","7BF05m 2"
"1491","7","BF","05m","27/8/18","2018",10,0,0,10,1,0,"2","7BF05m","7BF","7BF05m 2"
"1492","7","BF","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","7BF05m","7BF","7BF05m 2"
"1493","7","BF","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","7BF05m","7BF","7BF05m 2"
"1494","7","BF","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","7BF20m","7BF","7BF20m 2"
"1495","7","BF","20m","27/8/18","2018",10,8,0,2,0.2,0,"2","7BF20m","7BF","7BF20m 2"
"1496","7","BF","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","7BF20m","7BF","7BF20m 2"
"1497","7","BF","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","7BF20m","7BF","7BF20m 2"
"1498","8","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","8BE00m","8BE","8BE00m 2"
"1499","8","BE","00m","27/8/18","2018",10,0,0,10,1,0,"2","8BE00m","8BE","8BE00m 2"
"1500","8","BE","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","8BE00m","8BE","8BE00m 2"
"1501","8","BE","00m","27/8/18","2018",10,10,0,0,0,0,"2","8BE00m","8BE","8BE00m 2"
"1502","8","BE","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BE05m","8BE","8BE05m 2"
"1503","8","BE","05m","27/8/18","2018",10,1,0,9,0.9,0,"2","8BE05m","8BE","8BE05m 2"
"1504","8","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","8BE05m","8BE","8BE05m 2"
"1505","8","BE","05m","27/8/18","2018",10,10,0,0,0,0,"2","8BE05m","8BE","8BE05m 2"
"1506","8","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","8BE20m","8BE","8BE20m 2"
"1507","8","BE","20m","27/8/18","2018",10,7,0,3,0.3,0,"2","8BE20m","8BE","8BE20m 2"
"1508","8","BE","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BE20m","8BE","8BE20m 2"
"1509","8","BE","20m","27/8/18","2018",10,10,0,0,0,0,"2","8BE20m","8BE","8BE20m 2"
"1510","8","BF","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BF00m","8BF","8BF00m 2"
"1511","8","BF","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BF00m","8BF","8BF00m 2"
"1512","8","BF","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","8BF00m","8BF","8BF00m 2"
"1513","8","BF","00m","27/8/18","2018",10,10,0,0,0,0,"2","8BF00m","8BF","8BF00m 2"
"1514","8","BF","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BF05m","8BF","8BF05m 2"
"1515","8","BF","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BF05m","8BF","8BF05m 2"
"1516","8","BF","05m","27/8/18","2018",10,7,0,3,0.3,0,"2","8BF05m","8BF","8BF05m 2"
"1517","8","BF","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BF05m","8BF","8BF05m 2"
"1518","8","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","8BF20m","8BF","8BF20m 2"
"1519","8","BF","20m","27/8/18","2018",10,6,0,4,0.4,0,"2","8BF20m","8BF","8BF20m 2"
"1520","8","BF","20m","27/8/18","2018",10,9,0,1,0.1,0,"2","8BF20m","8BF","8BF20m 2"
"1521","8","BF","20m","27/8/18","2018",10,10,0,0,0,0,"2","8BF20m","8BF","8BF20m 2"
"1642","2","BE","00m","30/8/18","2018",10,10,0,0,0,0,"2","2BE00m","2BE","2BE00m 2"
"1643","2","BE","00m","30/8/18","2018",10,8,0,2,0.2,0,"2","2BE00m","2BE","2BE00m 2"
"1644","2","BE","00m","30/8/18","2018",10,8,0,2,0.2,0,"2","2BE00m","2BE","2BE00m 2"
"1645","2","BE","00m","30/8/18","2018",10,9,0,1,0.1,0,"2","2BE00m","2BE","2BE00m 2"
"1646","2","BE","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","2BE05m","2BE","2BE05m 2"
"1647","2","BE","05m","30/8/18","2018",10,3,0,7,0.7,0,"2","2BE05m","2BE","2BE05m 2"
"1648","2","BE","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","2BE05m","2BE","2BE05m 2"
"1649","2","BE","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","2BE05m","2BE","2BE05m 2"
"1650","2","BE","20m","30/8/18","2018",10,6,0,4,0.4,0,"2","2BE20m","2BE","2BE20m 2"
"1651","2","BE","20m","30/8/18","2018",10,9,0,1,0.1,0,"2","2BE20m","2BE","2BE20m 2"
"1652","2","BE","20m","30/8/18","2018",10,9,0,1,0.1,0,"2","2BE20m","2BE","2BE20m 2"
"1653","2","BE","20m","30/8/18","2018",10,6,0,4,0.4,0,"2","2BE20m","2BE","2BE20m 2"
"1654","2","BF","00m","30/8/18","2018",10,4,0,6,0.6,0,"2","2BF00m","2BF","2BF00m 2"
"1655","2","BF","00m","30/8/18","2018",10,8,0,2,0.2,0,"2","2BF00m","2BF","2BF00m 2"
"1656","2","BF","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","2BF00m","2BF","2BF00m 2"
"1657","2","BF","00m","30/8/18","2018",10,5,0,5,0.5,0,"2","2BF00m","2BF","2BF00m 2"
"1658","2","BF","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","2BF05m","2BF","2BF05m 2"
"1659","2","BF","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","2BF05m","2BF","2BF05m 2"
"1660","2","BF","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","2BF05m","2BF","2BF05m 2"
"1661","2","BF","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","2BF05m","2BF","2BF05m 2"
"1662","2","BF","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","2BF20m","2BF","2BF20m 2"
"1663","2","BF","20m","30/8/18","2018",10,8,0,2,0.2,0,"2","2BF20m","2BF","2BF20m 2"
"1664","2","BF","20m","30/8/18","2018",10,10,0,0,0,0,"2","2BF20m","2BF","2BF20m 2"
"1665","2","BF","20m","30/8/18","2018",10,4,0,6,0.6,0,"2","2BF20m","2BF","2BF20m 2"
"1666","6","BE","00m","30/8/18","2018",NA,NA,NA,NA,NA,NA,"2","6BE00m","6BE","6BE00m 2"
"1667","6","BE","00m","30/8/18","2018",10,8,0,2,0.2,0,"2","6BE00m","6BE","6BE00m 2"
"1668","6","BE","00m","30/8/18","2018",10,9,0,1,0.1,0,"2","6BE00m","6BE","6BE00m 2"
"1669","6","BE","00m","30/8/18","2018",10,4,0,6,0.6,0,"2","6BE00m","6BE","6BE00m 2"
"1670","6","BE","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","6BE05m","6BE","6BE05m 2"
"1671","6","BE","05m","30/8/18","2018",10,3,0,7,0.7,0,"2","6BE05m","6BE","6BE05m 2"
"1672","6","BE","05m","30/8/18","2018",10,4,0,6,0.6,0,"2","6BE05m","6BE","6BE05m 2"
"1673","6","BE","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","6BE05m","6BE","6BE05m 2"
"1674","6","BE","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","6BE20m","6BE","6BE20m 2"
"1675","6","BE","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","6BE20m","6BE","6BE20m 2"
"1676","6","BE","20m","30/8/18","2018",10,10,0,0,0,0,"2","6BE20m","6BE","6BE20m 2"
"1677","6","BE","20m","30/8/18","2018",10,5,0,5,0.5,0,"2","6BE20m","6BE","6BE20m 2"
"1678","6","BF","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","6BF00m","6BF","6BF00m 2"
"1679","6","BF","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","6BF00m","6BF","6BF00m 2"
"1680","6","BF","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","6BF00m","6BF","6BF00m 2"
"1681","6","BF","00m","30/8/18","2018",10,10,0,0,0,0,"2","6BF00m","6BF","6BF00m 2"
"1682","6","BF","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","6BF05m","6BF","6BF05m 2"
"1683","6","BF","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","6BF05m","6BF","6BF05m 2"
"1684","6","BF","05m","30/8/18","2018",10,2,0,8,0.8,0,"2","6BF05m","6BF","6BF05m 2"
"1685","6","BF","05m","30/8/18","2018",10,5,0,5,0.5,0,"2","6BF05m","6BF","6BF05m 2"
"1686","6","BF","20m","30/8/18","2018",10,9,0,1,0.1,0,"2","6BF20m","6BF","6BF20m 2"
"1687","6","BF","20m","30/8/18","2018",10,10,0,0,0,0,"2","6BF20m","6BF","6BF20m 2"
"1688","6","BF","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","6BF20m","6BF","6BF20m 2"
"1689","6","BF","20m","30/8/18","2018",10,6,0,4,0.4,0,"2","6BF20m","6BF","6BF20m 2"
"1690","7","BE","00m","30/8/18","2018",10,8,0,2,0.2,0,"2","7BE00m","7BE","7BE00m 2"
"1691","7","BE","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BE00m","7BE","7BE00m 2"
"1692","7","BE","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","7BE00m","7BE","7BE00m 2"
"1693","7","BE","00m","30/8/18","2018",10,9,0,1,0.1,0,"2","7BE00m","7BE","7BE00m 2"
"1694","7","BE","05m","30/8/18","2018",10,3,0,7,0.7,0,"2","7BE05m","7BE","7BE05m 2"
"1695","7","BE","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BE05m","7BE","7BE05m 2"
"1696","7","BE","05m","30/8/18","2018",10,5,0,5,0.5,0,"2","7BE05m","7BE","7BE05m 2"
"1697","7","BE","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","7BE05m","7BE","7BE05m 2"
"1698","7","BE","20m","30/8/18","2018",10,5,0,5,0.5,0,"2","7BE20m","7BE","7BE20m 2"
"1699","7","BE","20m","30/8/18","2018",10,8,0,2,0.2,0,"2","7BE20m","7BE","7BE20m 2"
"1700","7","BE","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BE20m","7BE","7BE20m 2"
"1701","7","BE","20m","30/8/18","2018",10,2,0,8,0.8,0,"2","7BE20m","7BE","7BE20m 2"
"1702","7","BF","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BF00m","7BF","7BF00m 2"
"1703","7","BF","00m","30/8/18","2018",10,8,0,2,0.2,0,"2","7BF00m","7BF","7BF00m 2"
"1704","7","BF","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BF00m","7BF","7BF00m 2"
"1705","7","BF","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BF00m","7BF","7BF00m 2"
"1706","7","BF","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","7BF05m","7BF","7BF05m 2"
"1707","7","BF","05m","30/8/18","2018",10,9,0,1,0.1,0,"2","7BF05m","7BF","7BF05m 2"
"1708","7","BF","05m","30/8/18","2018",10,5,0,5,0.5,0,"2","7BF05m","7BF","7BF05m 2"
"1709","7","BF","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","7BF05m","7BF","7BF05m 2"
"1710","7","BF","20m","30/8/18","2018",10,3,0,7,0.7,0,"2","7BF20m","7BF","7BF20m 2"
"1711","7","BF","20m","30/8/18","2018",10,6,0,4,0.4,0,"2","7BF20m","7BF","7BF20m 2"
"1712","7","BF","20m","30/8/18","2018",10,6,0,4,0.4,0,"2","7BF20m","7BF","7BF20m 2"
"1713","7","BF","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","7BF20m","7BF","7BF20m 2"
"1714","8","BE","00m","30/8/18","2018",10,9,0,1,0.1,0,"2","8BE00m","8BE","8BE00m 2"
"1715","8","BE","00m","30/8/18","2018",10,9,0,1,0.1,0,"2","8BE00m","8BE","8BE00m 2"
"1716","8","BE","00m","30/8/18","2018",10,10,0,0,0,0,"2","8BE00m","8BE","8BE00m 2"
"1717","8","BE","00m","30/8/18","2018",10,10,0,0,0,0,"2","8BE00m","8BE","8BE00m 2"
"1718","8","BE","05m","30/8/18","2018",10,7,0,3,0.3,0,"2","8BE05m","8BE","8BE05m 2"
"1719","8","BE","05m","30/8/18","2018",10,9,0,1,0.1,0,"2","8BE05m","8BE","8BE05m 2"
"1720","8","BE","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","8BE05m","8BE","8BE05m 2"
"1721","8","BE","05m","30/8/18","2018",10,9,0,1,0.1,0,"2","8BE05m","8BE","8BE05m 2"
"1722","8","BE","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","8BE20m","8BE","8BE20m 2"
"1723","8","BE","20m","30/8/18","2018",10,9,0,1,0.1,0,"2","8BE20m","8BE","8BE20m 2"
"1724","8","BE","20m","30/8/18","2018",10,5,0,5,0.5,0,"2","8BE20m","8BE","8BE20m 2"
"1725","8","BE","20m","30/8/18","2018",10,9,0,1,0.1,0,"2","8BE20m","8BE","8BE20m 2"
"1726","8","BF","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","8BF00m","8BF","8BF00m 2"
"1727","8","BF","00m","30/8/18","2018",10,7,0,3,0.3,0,"2","8BF00m","8BF","8BF00m 2"
"1728","8","BF","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","8BF00m","8BF","8BF00m 2"
"1729","8","BF","00m","30/8/18","2018",10,6,0,4,0.4,0,"2","8BF00m","8BF","8BF00m 2"
"1730","8","BF","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","8BF05m","8BF","8BF05m 2"
"1731","8","BF","05m","30/8/18","2018",10,6,0,4,0.4,0,"2","8BF05m","8BF","8BF05m 2"
"1732","8","BF","05m","30/8/18","2018",10,5,0,5,0.5,0,"2","8BF05m","8BF","8BF05m 2"
"1733","8","BF","05m","30/8/18","2018",10,8,0,2,0.2,0,"2","8BF05m","8BF","8BF05m 2"
"1734","8","BF","20m","30/8/18","2018",10,6,0,4,0.4,0,"2","8BF20m","8BF","8BF20m 2"
"1735","8","BF","20m","30/8/18","2018",10,9,0,1,0.1,0,"2","8BF20m","8BF","8BF20m 2"
"1736","8","BF","20m","30/8/18","2018",10,7,0,3,0.3,0,"2","8BF20m","8BF","8BF20m 2"
"1737","8","BF","20m","30/8/18","2018",10,6,0,4,0.4,0,"2","8BF20m","8BF","8BF20m 2"
"1852","2","BE","00m","24/9/18","2018",10,7,0,3,0.3,0,"3","2BE00m","2BE","2BE00m 3"
"1853","2","BE","00m","24/9/18","2018",10,6,0,4,0.4,0,"3","2BE00m","2BE","2BE00m 3"
"1854","2","BE","00m","24/9/18","2018",10,7,0,3,0.3,0,"3","2BE00m","2BE","2BE00m 3"
"1855","2","BE","05m","24/9/18","2018",10,8,0,2,0.2,0,"3","2BE05m","2BE","2BE05m 3"
"1856","2","BE","05m","24/9/18","2018",10,6,0,4,0.4,0,"3","2BE05m","2BE","2BE05m 3"
"1857","2","BE","05m","24/9/18","2018",10,9,0,1,0.1,0,"3","2BE05m","2BE","2BE05m 3"
"1858","2","BE","20m","24/9/18","2018",10,6,0,4,0.4,0,"3","2BE20m","2BE","2BE20m 3"
"1859","2","BE","20m","24/9/18","2018",10,8,0,2,0.2,0,"3","2BE20m","2BE","2BE20m 3"
"1860","2","BE","20m","24/9/18","2018",10,8,0,2,0.2,0,"3","2BE20m","2BE","2BE20m 3"
"1861","2","BF","00m","24/9/18","2018",10,3,0,7,0.7,0,"3","2BF00m","2BF","2BF00m 3"
"1862","2","BF","00m","24/9/18","2018",10,6,0,4,0.4,0,"3","2BF00m","2BF","2BF00m 3"
"1863","2","BF","00m","24/9/18","2018",10,9,0,1,0.1,0,"3","2BF00m","2BF","2BF00m 3"
"1864","2","BF","05m","24/9/18","2018",10,7,0,3,0.3,0,"3","2BF05m","2BF","2BF05m 3"
"1865","2","BF","05m","24/9/18","2018",10,7,0,3,0.3,0,"3","2BF05m","2BF","2BF05m 3"
"1866","2","BF","05m","24/9/18","2018",10,8,0,2,0.2,0,"3","2BF05m","2BF","2BF05m 3"
"1867","2","BF","20m","24/9/18","2018",10,8,2,0,0,0.2,"3","2BF20m","2BF","2BF20m 3"
"1868","2","BF","20m","24/9/18","2018",10,9,0,1,0.1,0,"3","2BF20m","2BF","2BF20m 3"
"1869","2","BF","20m","24/9/18","2018",10,5,0,5,0.5,0,"3","2BF20m","2BF","2BF20m 3"
"1870","6","BE","00m","24/9/18","2018",10,4,0,6,0.6,0,"3","6BE00m","6BE","6BE00m 3"
"1871","6","BE","00m","24/9/18","2018",10,4,0,6,0.6,0,"3","6BE00m","6BE","6BE00m 3"
"1872","6","BE","00m","24/9/18","2018",10,8,0,2,0.2,0,"3","6BE00m","6BE","6BE00m 3"
"1873","6","BE","05m","24/9/18","2018",10,9,0,1,0.1,0,"3","6BE05m","6BE","6BE05m 3"
"1874","6","BE","05m","24/9/18","2018",10,6,0,4,0.4,0,"3","6BE05m","6BE","6BE05m 3"
"1875","6","BE","05m","24/9/18","2018",10,8,0,2,0.2,0,"3","6BE05m","6BE","6BE05m 3"
"1876","6","BE","20m","24/9/18","2018",10,9,0,1,0.1,0,"3","6BE20m","6BE","6BE20m 3"
"1877","6","BE","20m","24/9/18","2018",10,9,0,1,0.1,0,"3","6BE20m","6BE","6BE20m 3"
"1878","6","BE","20m","24/9/18","2018",10,9,0,1,0.1,0,"3","6BE20m","6BE","6BE20m 3"
"1879","6","BF","00m","24/9/18","2018",10,8,0,2,0.2,0,"3","6BF00m","6BF","6BF00m 3"
"1880","6","BF","00m","24/9/18","2018",10,8,0,2,0.2,0,"3","6BF00m","6BF","6BF00m 3"
"1881","6","BF","00m","24/9/18","2018",10,9,0,1,0.1,0,"3","6BF00m","6BF","6BF00m 3"
"1882","6","BF","05m","24/9/18","2018",10,10,0,0,0,0,"3","6BF05m","6BF","6BF05m 3"
"1883","6","BF","05m","24/9/18","2018",10,10,0,0,0,0,"3","6BF05m","6BF","6BF05m 3"
"1884","6","BF","05m","24/9/18","2018",10,10,0,0,0,0,"3","6BF05m","6BF","6BF05m 3"
"1885","6","BF","20m","24/9/18","2018",10,10,0,0,0,0,"3","6BF20m","6BF","6BF20m 3"
"1886","6","BF","20m","24/9/18","2018",10,10,0,0,0,0,"3","6BF20m","6BF","6BF20m 3"
"1887","6","BF","20m","24/9/18","2018",10,10,0,0,0,0,"3","6BF20m","6BF","6BF20m 3"
"1888","7","BE","00m","24/9/18","2018",10,5,0,5,0.5,0,"3","7BE00m","7BE","7BE00m 3"
"1889","7","BE","00m","24/9/18","2018",10,8,0,2,0.2,0,"3","7BE00m","7BE","7BE00m 3"
"1890","7","BE","00m","24/9/18","2018",10,6,0,4,0.4,0,"3","7BE00m","7BE","7BE00m 3"
"1891","7","BE","05m","24/9/18","2018",10,8,0,2,0.2,0,"3","7BE05m","7BE","7BE05m 3"
"1892","7","BE","05m","24/9/18","2018",10,10,0,0,0,0,"3","7BE05m","7BE","7BE05m 3"
"1893","7","BE","05m","24/9/18","2018",10,8,0,2,0.2,0,"3","7BE05m","7BE","7BE05m 3"
"1894","7","BE","20m","24/9/18","2018",10,8,0,2,0.2,0,"3","7BE20m","7BE","7BE20m 3"
"1895","7","BE","20m","24/9/18","2018",10,7,0,3,0.3,0,"3","7BE20m","7BE","7BE20m 3"
"1896","7","BE","20m","24/9/18","2018",10,9,0,1,0.1,0,"3","7BE20m","7BE","7BE20m 3"
"1897","7","BF","00m","24/9/18","2018",10,10,0,0,0,0,"3","7BF00m","7BF","7BF00m 3"
"1898","7","BF","00m","24/9/18","2018",10,10,0,0,0,0,"3","7BF00m","7BF","7BF00m 3"
"1899","7","BF","00m","24/9/18","2018",10,9,0,1,0.1,0,"3","7BF00m","7BF","7BF00m 3"
"1900","7","BF","05m","24/9/18","2018",10,9,0,1,0.1,0,"3","7BF05m","7BF","7BF05m 3"
"1901","7","BF","05m","24/9/18","2018",10,8,0,2,0.2,0,"3","7BF05m","7BF","7BF05m 3"
"1902","7","BF","05m","24/9/18","2018",10,0,0,10,1,0,"3","7BF05m","7BF","7BF05m 3"
"1903","7","BF","20m","24/9/18","2018",10,9,0,1,0.1,0,"3","7BF20m","7BF","7BF20m 3"
"1904","7","BF","20m","24/9/18","2018",10,6,0,4,0.4,0,"3","7BF20m","7BF","7BF20m 3"
"1905","7","BF","20m","24/9/18","2018",10,10,0,0,0,0,"3","7BF20m","7BF","7BF20m 3"
"1906","8","BE","00m","24/9/18","2018",10,10,0,0,0,0,"3","8BE00m","8BE","8BE00m 3"
"1907","8","BE","00m","24/9/18","2018",10,10,0,0,0,0,"3","8BE00m","8BE","8BE00m 3"
"1908","8","BE","00m","24/9/18","2018",10,5,0,5,0.5,0,"3","8BE00m","8BE","8BE00m 3"
"1909","8","BE","05m","24/9/18","2018",10,8,0,2,0.2,0,"3","8BE05m","8BE","8BE05m 3"
"1910","8","BE","05m","24/9/18","2018",10,9,0,1,0.1,0,"3","8BE05m","8BE","8BE05m 3"
"1911","8","BE","05m","24/9/18","2018",10,8,0,2,0.2,0,"3","8BE05m","8BE","8BE05m 3"
"1912","8","BE","20m","24/9/18","2018",10,9,0,1,0.1,0,"3","8BE20m","8BE","8BE20m 3"
"1913","8","BE","20m","24/9/18","2018",10,9,0,1,0.1,0,"3","8BE20m","8BE","8BE20m 3"
"1914","8","BE","20m","24/9/18","2018",10,10,0,0,0,0,"3","8BE20m","8BE","8BE20m 3"
"1915","8","BF","00m","24/9/18","2018",10,9,0,1,0.1,0,"3","8BF00m","8BF","8BF00m 3"
"1916","8","BF","00m","24/9/18","2018",10,8,0,2,0.2,0,"3","8BF00m","8BF","8BF00m 3"
"1917","8","BF","00m","24/9/18","2018",10,9,0,1,0.1,0,"3","8BF00m","8BF","8BF00m 3"
"1918","8","BF","05m","24/9/18","2018",10,7,0,3,0.3,0,"3","8BF05m","8BF","8BF05m 3"
"1919","8","BF","05m","24/9/18","2018",10,8,0,2,0.2,0,"3","8BF05m","8BF","8BF05m 3"
"1920","8","BF","05m","24/9/18","2018",10,8,0,2,0.2,0,"3","8BF05m","8BF","8BF05m 3"
"1921","8","BF","20m","24/9/18","2018",10,6,0,4,0.4,0,"3","8BF20m","8BF","8BF20m 3"
"1922","8","BF","20m","24/9/18","2018",10,8,0,2,0.2,0,"3","8BF20m","8BF","8BF20m 3"
"1923","8","BF","20m","24/9/18","2018",10,8,0,2,0.2,0,"3","8BF20m","8BF","8BF20m 3"
